method,op,category,recv_class,prop
1770,get,slot_sealed,BobSoldier,moveSpeed
1770,get,recv_scope,,v
1770,get,slot_sealed,BobSoldier,moveSpeed
1770,call,recv_unknown,,normalize
1770,get,recv_scope,,graphic
1770,get,recv_scope,,Spritemap
1770,get,recv_unknown,,currentAnim
1770,get,recv_scope,,Music
1770,get,recv_scope,,x
1770,get,recv_scope,,y
1770,get,slot_sealed,BobSoldier,hopSoundIndex
1770,call,recv_classobj,,playSoundDistPlayer
1770,get,recv_scope,,graphic
1770,get,recv_scope,,Spritemap
1770,call,recv_unknown,,play
1770,call,call_method_virtual,BobSoldier,swordSpinningBeginCheck
1771,get,slot_sealed,BobSoldier,attackRange
1771,get,slot_sealed,BobSoldier,swordSpinning
1771,get,slot_sealed,BobSoldier,swordSpinResetTimer
1771,get,slot_sealed,BobSoldier,swordSpinResetTimer
1771,set,slot_sealed,BobSoldier,swordSpinResetTimer
1771,call,call_method_virtual,BobSoldier,swordSpinningBegin
1772,get,slot_sealed,BobSoldier,swordSpinResetTimerMax
1772,get,slot_sealed,BobSoldier,swordSpin
1772,get,slot_sealed,BobSoldier,swordIndex
1772,get,slot_sealed,BobSoldier,swordSpinBegin
1772,get,slot_sealed,BobSoldier,swordIndex
1772,get,slot_sealed,BobSoldier,swordSpin
1772,get,slot_sealed,BobSoldier,swordIndex
1772,get,recv_scope,,Math
1772,get,recv_unknown,,PI
1772,get,recv_scope,,Math
1772,get,recv_unknown,,PI
1773,get,slot_sealed,BobSoldier,swordSpinning
1773,get,slot_sealed,BobSoldier,swordSpin
1773,get,slot_sealed,BobSoldier,swordIndex
1773,get,slot_sealed,BobSoldier,swordSpin
1773,get,slot_sealed,BobSoldier,swordIndex
1773,get,slot_sealed,BobSoldier,swordSpinRate
1773,get,recv_scope,,Math
1773,get,slot_sealed,Player,y
1773,get,recv_scope,,y
1773,get,slot_sealed,Player,x
1773,get,recv_scope,,x
1773,call,recv_unknown,,atan2
1773,get,recv_scope,,Math
1773,get,recv_unknown,,PI
1773,get,recv_scope,,Math
1773,get,recv_unknown,,PI
1773,get,recv_scope,,Math
1773,get,slot_sealed,BobSoldier,swordSpinBegin
1773,get,slot_sealed,BobSoldier,swordIndex
1773,get,slot_sealed,BobSoldier,swordSpin
1773,get,slot_sealed,BobSoldier,swordIndex
1773,call,recv_unknown,,abs
1773,get,recv_scope,,Math
1773,get,recv_unknown,,PI
1773,get,recv_scope,,Math
1773,get,recv_scope,,FP
1773,get,slot_sealed,BobSoldier,swordSpin
1773,get,slot_sealed,BobSoldier,swordIndex
1773,get,recv_scope,,Math
1773,get,recv_unknown,,PI
1773,get,recv_scope,,Math
1773,get,recv_unknown,,PI
1773,call,recv_classobj,,angle_difference
1773,call,recv_unknown,,abs
1773,get,slot_sealed,BobSoldier,swordSpinRate
1773,call,call_method_virtual,BobSoldier,swordSpinningStop
1774,get,slot_sealed,BobSoldier,swordSpin
1774,get,slot_sealed,BobSoldier,swordIndex
1774,get,slot_sealed,BobSoldier,swordIndex
1774,get,slot_sealed,BobSoldier,swords
1775,get,recv_scope,,FP
1775,get,recv_classobj,,world
1775,get,recv_scope,,x
1775,get,slot_sealed,BobSoldier,weaponLength
1775,get,recv_scope,,Math
1775,get,slot_sealed,BobSoldier,swordSpin
1775,call,recv_unknown,,cos
1775,get,recv_scope,,y
1775,get,slot_sealed,BobSoldier,weaponLength
1775,get,recv_scope,,Math
1775,get,slot_sealed,BobSoldier,swordSpin
1775,call,recv_unknown,,sin
1775,get,recv_scope,,x
1775,get,slot_sealed,BobSoldier,weaponLength
1775,get,recv_scope,,Math
1775,get,slot_sealed,BobSoldier,swordSpin
1775,call,recv_unknown,,cos
1775,get,recv_scope,,y
1775,get,slot_sealed,BobSoldier,weaponLength
1775,get,recv_scope,,Math
1775,get,slot_sealed,BobSoldier,swordSpin
1775,call,recv_unknown,,sin
1775,call,recv_unknown,,collideLine
1775,get,recv_scope,,Player
1775,get,recv_scope,,damage
1775,get,recv_scope,,x
1775,get,recv_scope,,y
1775,get,recv_scope,,damage
1775,call,call_method_virtual,Player,hit
1775,get,slot_sealed,BobSoldier,swords
1776,get,recv_scope,,graphic
1776,get,recv_scope,,Spritemap
1776,get,recv_unknown,,currentAnim
1776,get,recv_scope,,graphic
1776,get,recv_scope,,Spritemap
1776,get,slot_sealed,BobSoldier,walkFrames
1776,get,recv_scope,,Game
1776,get,slot_sealed,BobSoldier,walkFrames
1776,get,recv_unknown,,length
1776,call,recv_classobj,,worldFrame
1776,set,recv_unknown,,frame
1777,get,recv_scope,,graphic
1777,get,recv_scope,,Spritemap
1777,call,recv_unknown,,play
1778,get,slot_sealed,BobSoldier,weapon
1778,get,recv_scope,,Image
1778,get,recv_scope,,graphic
1778,get,recv_scope,,Spritemap
1778,get,recv_unknown,,alpha
1778,set,recv_unknown,,alpha
1778,get,slot_sealed,BobSoldier,weapon
1778,get,recv_scope,,Spritemap
1778,get,slot_sealed,BobSoldier,swordSpin
1778,get,recv_scope,,Math
1778,get,recv_unknown,,PI
1778,set,recv_unknown,,angle
1778,get,slot_sealed,BobSoldier,weapon
1778,get,recv_scope,,Spritemap
1778,get,recv_scope,,x
1778,get,recv_scope,,y
1778,get,recv_scope,,FP
1778,get,recv_classobj,,camera
1778,call,recv_unknown,,render
1778,get,slot_sealed,BobSoldier,swords
1779,get,recv_scope,,Object
1779,get,recv_scope,,Tweener
1779,get,recv_scope,,Entity
1779,get,recv_scope,,Mobile
1779,get,recv_scope,,Enemy
1779,get,recv_scope,,Enemy
1782,get,recv_scope,,Object
1782,get,recv_scope,,EventDispatcher
1782,get,recv_scope,,DisplayObject
1782,get,recv_scope,,Bitmap
1782,get,recv_scope,,FlexBitmap
1782,get,recv_scope,,BitmapAsset
1782,get,recv_scope,,BitmapAsset
1785,get,recv_scope,,Object
1785,get,recv_scope,,ByteArray
1785,get,recv_scope,,ByteArrayAsset
1785,get,recv_scope,,ByteArrayAsset
1788,get,recv_scope,,Object
1788,get,recv_scope,,EventDispatcher
1788,get,recv_scope,,DisplayObject
1788,get,recv_scope,,Bitmap
1788,get,recv_scope,,FlexBitmap
1788,get,recv_scope,,BitmapAsset
1788,get,recv_scope,,BitmapAsset
1790,get,recv_scope,,RockLock_imgRockLock
1790,get,slot_sealed,RockLock,imgRockLock
1790,get,recv_scope,,Tile
1790,get,recv_classobj,,w
1790,get,recv_scope,,Tile
1790,get,recv_classobj,,h
1790,get,slot_sealed,RockLock,sprRockLock
1790,get,slot_sealed,RockLock,sprRockLock
1790,call,call_method_virtual,Image,centerOO
1790,call,recv_scope,,setHitbox
1790,get,slot_sealed,RockLock,normType
1791,get,slot_sealed,RockLock,tag
1791,get,recv_scope,,Game
1791,get,slot_sealed,RockLock,tag
1791,call,recv_classobj,,checkPersistence
1791,get,recv_scope,,FP
1791,get,recv_classobj,,world
1791,call,recv_unknown,,remove
1792,get,recv_scope,,_active
1792,get,recv_scope,,Music
1792,get,recv_scope,,x
1792,get,recv_scope,,y
1792,call,recv_classobj,,playSoundDistPlayer
1793,get,recv_scope,,tSet
1793,get,recv_scope,,FP
1793,get,recv_classobj,,world
1793,get,recv_scope,,Game
1793,call,recv_unknown,,totalEnemies
1793,get,recv_scope,,activate
1793,get,slot_sealed,RockLock,sprRockLock
1793,get,accessor,Image,alpha
1793,get,slot_sealed,RockLock,sprRockLock
1793,get,slot_sealed,RockLock,sprRockLock
1793,get,accessor,Image,alpha
1793,set,accessor,Image,alpha
1793,get,slot_sealed,RockLock,sprRockLock
1793,get,accessor,Image,alpha
1793,get,slot_sealed,RockLock,sprRockLock
1793,set,accessor,Image,alpha
1793,get,recv_scope,,Game
1793,get,slot_sealed,RockLock,tag
1793,call,recv_classobj,,setPersistence
1793,get,recv_scope,,Game
1793,get,slot_sealed,RockLock,tag
1793,call,recv_classobj,,checkPersistence
1793,get,slot_sealed,RockLock,normType
1793,get,slot_sealed,RockLock,sprRockLock
1793,set,accessor,Image,alpha
1793,get,recv_scope,,Game
1793,get,slot_sealed,RockLock,tag
1793,call,recv_classobj,,setPersistence
1794,get,recv_scope,,activate
1794,get,recv_scope,,Draw
1794,get,recv_scope,,FP
1794,get,recv_classobj,,world
1794,get,recv_scope,,Game
1794,get,recv_unknown,,nightBmp
1794,get,recv_scope,,FP
1794,get,recv_classobj,,camera
1794,call,recv_classobj,,setTarget
1794,get,recv_scope,,Draw
1794,call,recv_classobj,,resetTarget
1794,get,recv_scope,,graphic
1794,get,recv_scope,,Image
1794,get,recv_scope,,activate
1794,get,recv_scope,,BlendMode
1794,get,recv_unknown,,INVERT
1794,get,recv_scope,,BlendMode
1794,get,recv_unknown,,NORMAL
1794,set,recv_unknown,,blend
1794,get,recv_scope,,graphic
1794,get,recv_scope,,Image
1794,get,recv_scope,,BlendMode
1794,get,recv_unknown,,NORMAL
1794,set,recv_unknown,,blend
1795,get,recv_scope,,Object
1795,get,recv_scope,,Tweener
1795,get,recv_scope,,Entity
1795,get,recv_scope,,Activators
1795,get,recv_scope,,Activators
1798,get,recv_scope,,Object
1798,get,recv_scope,,EventDispatcher
1798,get,recv_scope,,DisplayObject
1798,get,recv_scope,,Bitmap
1798,get,recv_scope,,FlexBitmap
1798,get,recv_scope,,BitmapAsset
1798,get,recv_scope,,BitmapAsset
1801,get,recv_scope,,Object
1801,get,recv_scope,,EventDispatcher
1801,get,recv_scope,,DisplayObject
1801,get,recv_scope,,Bitmap
1801,get,recv_scope,,FlexBitmap
1801,get,recv_scope,,BitmapAsset
1801,get,recv_scope,,BitmapAsset
1803,get,recv_scope,,Shield_imgShield
1803,get,slot_sealed,Shield,imgShield
1803,get,recv_scope,,Tile
1803,get,recv_classobj,,w
1803,get,recv_scope,,Tile
1803,get,recv_classobj,,h
1803,get,slot_sealed,Shield,sprShield
1803,get,slot_sealed,Shield,sprShield
1803,call,call_method_virtual,Spritemap,centerOO
1803,call,recv_scope,,setHitbox
1804,get,slot_sealed,Shield,tag
1804,get,recv_scope,,Game
1804,get,slot_sealed,Shield,tag
1804,call,recv_classobj,,checkPersistence
1804,get,recv_scope,,FP
1804,get,recv_classobj,,world
1804,call,recv_unknown,,remove
1805,get,slot_sealed,Shield,doActions
1805,get,recv_scope,,Player
1805,set,recv_classobj,,hasShield
1805,get,recv_scope,,Moonrock
1805,set,recv_classobj,,beam
1805,get,recv_scope,,Game
1805,get,slot_sealed,Shield,tag
1805,call,recv_classobj,,setPersistence
1806,get,recv_scope,,Object
1806,get,recv_scope,,Tweener
1806,get,recv_scope,,Entity
1806,get,recv_scope,,Mobile
1806,get,recv_scope,,Pickup
1806,get,recv_scope,,Pickup
1809,get,recv_scope,,Object
1809,get,recv_scope,,EventDispatcher
1809,get,recv_scope,,DisplayObject
1809,get,recv_scope,,Bitmap
1809,get,recv_scope,,FlexBitmap
1809,get,recv_scope,,BitmapAsset
1809,get,recv_scope,,BitmapAsset
1812,get,recv_scope,,Object
1812,get,recv_scope,,ByteArray
1812,get,recv_scope,,ByteArrayAsset
1812,get,recv_scope,,ByteArrayAsset
1815,get,recv_scope,,Object
1815,get,recv_scope,,EventDispatcher
1815,get,recv_scope,,DisplayObject
1815,get,recv_scope,,Bitmap
1815,get,recv_scope,,FlexBitmap
1815,get,recv_scope,,BitmapAsset
1815,get,recv_scope,,BitmapAsset
1818,get,recv_scope,,Object
1818,get,recv_scope,,EventDispatcher
1818,get,recv_scope,,DisplayObject
1818,get,recv_scope,,Bitmap
1818,get,recv_scope,,FlexBitmap
1818,get,recv_scope,,BitmapAsset
1818,get,recv_scope,,BitmapAsset
1819,get,recv_scope,,Math
1819,get,recv_unknown,,PI
1819,get,recv_scope,,Math
1819,get,recv_unknown,,PI
1819,get,recv_scope,,PI
1832,get,recv_scope,,Math
1832,get,recv_scope,,PI2
1832,call,recv_unknown,,cos
1833,get,recv_scope,,Math
1833,get,recv_scope,,PI2
1833,call,recv_unknown,,sin
1834,get,recv_scope,,Math
1834,get,recv_scope,,PI
1834,call,recv_unknown,,cos
1835,get,recv_scope,,B1
1835,get,recv_scope,,B2
1835,get,recv_scope,,B3
1835,get,recv_scope,,B3
1835,get,recv_scope,,B4
1835,get,recv_scope,,B5
1835,get,recv_scope,,B5
1835,get,recv_scope,,B6
1835,get,recv_scope,,B6
1836,get,recv_scope,,B1
1836,get,recv_scope,,B2
1836,get,recv_scope,,B3
1836,get,recv_scope,,B3
1836,get,recv_scope,,B4
1836,get,recv_scope,,B5
1836,get,recv_scope,,B5
1836,get,recv_scope,,B6
1836,get,recv_scope,,B6
1837,get,recv_scope,,B1
1837,get,recv_scope,,B2
1837,get,recv_scope,,B3
1837,get,recv_scope,,B3
1837,get,recv_scope,,B4
1837,get,recv_scope,,B5
1837,get,recv_scope,,B5
1837,get,recv_scope,,B6
1837,get,recv_scope,,B6
1837,get,recv_scope,,B1
1837,get,recv_scope,,B2
1837,get,recv_scope,,B3
1837,get,recv_scope,,B3
1837,get,recv_scope,,B4
1837,get,recv_scope,,B5
1837,get,recv_scope,,B5
1837,get,recv_scope,,B6
1837,get,recv_scope,,B6
1838,get,recv_scope,,Math
1838,call,recv_unknown,,sqrt
1839,get,recv_scope,,Math
1839,call,recv_unknown,,sqrt
1840,get,recv_scope,,Math
1840,call,recv_unknown,,sqrt
1840,get,recv_scope,,Math
1840,call,recv_unknown,,sqrt
1841,get,recv_scope,,Math
1841,call,recv_unknown,,pow
1842,get,recv_scope,,Math
1842,call,recv_unknown,,pow
1843,get,recv_scope,,Math
1843,call,recv_unknown,,pow
1843,get,recv_scope,,Math
1843,call,recv_unknown,,pow
1848,get,recv_scope,,Object
1848,get,recv_scope,,Object
1851,get,recv_scope,,Object
1851,get,recv_scope,,EventDispatcher
1851,get,recv_scope,,DisplayObject
1851,get,recv_scope,,Bitmap
1851,get,recv_scope,,FlexBitmap
1851,get,recv_scope,,BitmapAsset
1851,get,recv_scope,,BitmapAsset
1854,get,recv_scope,,Object
1854,get,recv_scope,,ByteArray
1854,get,recv_scope,,ByteArrayAsset
1854,get,recv_scope,,ByteArrayAsset
1857,get,recv_scope,,Object
1857,get,recv_scope,,EventDispatcher
1857,get,recv_scope,,DisplayObject
1857,get,recv_scope,,Bitmap
1857,get,recv_scope,,FlexBitmap
1857,get,recv_scope,,BitmapAsset
1857,get,recv_scope,,BitmapAsset
1859,get,recv_scope,,Whirlpool_imgWhirlpool
1859,get,slot_sealed,Whirlpool,imgWhirlpool
1859,get,recv_scope,,Tile
1859,get,recv_classobj,,w
1859,get,recv_scope,,Tile
